Making AI Real - From Data to Wisdom,https://www.bbntimes.com/technology/making-ai-real-from-data-to-wisdom,"When most people think of increasing profit, they don't immediately think of artificial intelligence. In fact, many business leaders I talk to struggle to find the real value behind AI. How can we transform data from information into wisdom? How can we connect AI with revenue generation? The Infosys Knowledge Institute has insight on this.",2022-12-02T05:15:50Z
"AI in Health Care: No, the Robots Are Not Taking Over",https://www.webmd.com/a-to-z-guides/news/20221201/no-the-robots-are-not-taking-over,"Dec. 1, 2022 – It's common for many people to fear the unknown, and exactly how artificial intelligence might transform the health care and medical experience is no exception. People might be afraid, for example, that AI will remove all human interaction from health care in the future. Not true, say the experts. Doctors and other health care workers might fear the technology will replace their clinical judgment and experience. Also not true, experts say.",2022-12-01T20:39:30Z
NEWS - MERL researchers presenting five papers at NeurIPS 2022,https://www.merl.com/news/news-20221129-1450,"MERL researchers are presenting 5 papers at the NeurIPS Conference, which will be held in New Orleans from Nov 29-Dec 1st, with virtual presentations in the following week. NeurIPS is one of the most prestigious and competitive international conferences in machine learning. MERL papers in NeurIPS 2022: 1. ""AVLEN: Audio-Visual-Language Embodied Navigation in 3D Environments"" by Sudipta Paul, Amit Roy-Chowdhary, and Anoop Cherian This work proposes a unified multimodal task for audio-visual embodied navigation where the navigating agent can also interact and seek help from a human/oracle in natural language when it is uncertain of its navigation actions. We propose a multimodal deep hierarchical reinforcement learning framework for solving this challenging task that allows the agent to learn when to seek help and how to use the language instructions. AVLEN agents can interact anywhere in the 3D navigation space and demonstrate state-of-the-art performances when the audio-goal is sporadic or when distractor sounds are present.",2022-12-01T20:30:40Z
"AI will thrive in 3 key areas in 2023, despite economic conditions",https://venturebeat.com/ai/ai-will-thrive-in-3-areas-despite-economic-conditions-experts-say/,"Check out the on-demand sessions from the Low-Code/No-Code Summit to learn how to successfully innovate and achieve efficiency by upskilling and scaling citizen developers. Some of the biggest tech names have laid off artificial intelligence (AI) and machine learning (ML) employees this fall, including Meta, Twitter and Amazon. In light of that, it would make sense for industry nerves to be high entering 2023, but that's not the case. Even in the midst of a possible recession, AI experts across several industries told VentureBeat that they expect AI innovation to continue and companies to adjust budgets and priorities accordingly. In fact, these industry leaders resoundingly underscored three areas where AI has thrived over the past year and will continue to grow in 2023: workplace automation and human-centric AI; data-driven AI decision-making; and generative AI use cases.",2022-12-01T20:30:39Z
The Documentary Film's Artificial Fan,https://ai.plainenglish.io/the-documentary-films-artificial-fan-39ffafecfa86?gi=59f081e5c4e7,"The dots representing locations on this white map on this documentary I watched for a few seconds inspired me this documentary Artificial Fan (DAF) that I am writing about after writing about this yellow sticker that is about JS dependencies switching and swapping. Maybe these two topics are related because all I will be writing about in this story is to some extent also about computational journalism because it's about producing web content and fan engagement experiences and platforms as well as automated conversations in social media and all of these autonomously. The identification of the materials used in a documentary, materials like archives, interviewed people, showcased facts like documents, and the gathering of more information about these materials for the purpose of creating even more content about them and crediting the people and organizations behind these materials is the purpose of this documentary Fan bot that I am about to describe and implement. Then I could say that this documentary fan bot is about producing engaging content autonomously for the fanbase of the underlying film documentary that it covers for the goals of having more reliable sources and materials about this film documentary first streamed on video streaming platforms like Netflix, Discovery, …. This Documentary Fan bot that I am trying to describe in this story is about how one could use a computer to take any produced documentary Like … and produces autonomously rich web content and social media discourses from this film documentary with what we call artificial intelligence and its special custom field that is machine learning.",2022-12-01T20:30:24Z
Sleepy Faerie - AI Generated Artwork - NightCafe Creator,https://creator.nightcafe.studio/creation/ameJuUljtdLYXJGz52B5,AI Art Generator App. ✅ Fast ✅ Free ✅ Easy. Create amazing artworks using artificial intelligence.,2022-12-01T20:30:22Z
The Black Faerie - AI Generated Artwork - NightCafe Creator,https://creator.nightcafe.studio/creation/v5NDpxOG9yQICQNTKpRV,AI Art Generator App. ✅ Fast ✅ Free ✅ Easy. Create amazing artworks using artificial intelligence.,2022-12-01T20:30:20Z
How are Deep Learning and Machine Learning Solutions Changing the World?,https://www.calpion.com/blog/how-are-deep-learning-and-machine-learning-solutions-changing-the-world?channel=socialmedia,"Growing the business and evolving as the market leader has always been about innovation in functionalities of employee management, customer experience, and others. Companies bring the desired changes in their business operations, services, and support by leveraging machine learning and deep learning solutions. Deep learning and machine learning have become the new face of growth and success in recent years. Companies increasingly use deep learning and machine learning solutions to innovate different aspects of their business. The corporate sector expects revenue of $59.8 billion with AI (Artificial Intelligence) and ML (Machine Learning) by 2025. Machine Learning (ML) and Deep Learning (DL) let the corporates drive informed decisions towards digital transformation without making errors and taking risks.",2022-12-01T20:30:09Z
Macro machines • TechCrunch,https://techcrunch.com/2022/12/01/macro-machines/,"The phrase ""mission creep"" entered the popular discourse in the early to mid-1990s. The trick is to do this without inviting what a senior official called ""mission creep"" -- the expansion of the role to include, for example, raiding neighborhoods controlled by General Aidid and searching for weapons. Like countless military and sports terms before it, we now understand it in a broader context. It's one of those phrases that perfectly encapsulates a commonly understood experience -- projects whose size, scope and focus shift so gradually you hardly even notice. I bring this up in the context of an op-ed the Electronic Frontier Foundation published last year.",2022-12-01T20:30:07Z
Playable Google Doodle celebrates the father of modern gaming Jerry Lawson,https://mashable.com/article/gerald-jerry-lawson-google-doodle-2022,"Whether you're an avid PlayStation fan, a 2000s-era Nintendo Wii kid, or any of the millions of other at-home consoles, you should lend your thanks to one man: Gerald ""Jerry"" Lawson, the mind behind the first home video gaming system with interchangeable game cartridges. Lawson was born on Dec. 1 in 1940, and to celebrate what would have been his 82nd birthday, Google has created an interactive homepage Doodle (as well as a short documentary) that lets users simultaneously learn and build alongside Lawson's legacy. The playable Doodle begins with a quick history lesson on Lawson, featuring an 8-bit representation of the electronic engineer moving through a classically retro video game world. Once completing the basics, players get to join in the fun and become gaming engineers themselves. After the tutorial is complete, players unlock a menu featuring five different customizable games -- select your favorite and hit ""edit"" to join in the fun.",2022-12-01T19:36:48Z
Need a helping hand? This eufy robot vacuum has dropped to $188.,https://mashable.com/deals/dec-1-eufy-robot-vacuum,"SAVE $311: As of Dec. 1, the eufy RobotVac LR20 vacuum is on sale(opens in a new tab) for $188 at Walmart. There are multiple reasons why robot vacuums are so popular. They help us save time, take tasks off our hands, and are a wholesome device to brag about. Think of them as a personal assistant at the click of a button. Once an expensive luxury, increased competition and holiday sales mean they've never been more accessible to us regular folks.",2022-12-01T19:30:23Z
DeepMind AI uses deception to beat human players in war game Stratego,https://www.newscientist.com/article/2349484-deepmind-ai-uses-deception-to-beat-human-players-in-war-game-stratego/,"An AI can defeat expert human players in the board game Stratego, which has more possible game scenarios than chess, Go or poker. The AI developed by the UK-based company DeepMind became one of the top-ranked online players of the Napoleonic-themed board game Stratego by learning to bluff with weaker pieces and sacrifice important pieces for the sake of victory. ""To us the most surprising behaviour was [the AI's] ability to sacrifice valuable pieces to gain information about the opponent's set-up and strategy,"" says Julien Perolat at DeepMind. The game of Stratego involves two players trying to capture the opponent's flag hidden among an array of 40 game pieces. Most pieces consist of soldiers numbered from one to 10, with the higher-ranked soldiers defeating lower-ranked soldiers during encounters on the board. But players cannot see the identities of opponent game pieces unless two pieces from opposing armies encounter one another – unlike games such as chess or Go where both players can see everything.",2022-12-01T19:00:26Z
Minimize the production impact of ML model updates with Amazon SageMaker shadow testing,https://aws.amazon.com/blogs/machine-learning/minimize-the-production-impact-of-ml-model-updates-with-amazon-sagemaker-shadow-testing/,"Amazon SageMaker now allows you to compare the performance of a new version of a model serving stack with the currently deployed version prior to a full production rollout using a deployment safety practice known as shadow testing. Shadow testing can help you identify potential configuration errors and performance issues before they impact end-users. With SageMaker, you don't need to invest in building your shadow testing infrastructure, allowing you to focus on model development. SageMaker takes care of deploying the new version alongside the current version serving production requests, routing a portion of requests to the shadow version. You can then compare the performance of the two versions using metrics such as latency and error rate.",2022-12-01T18:57:57Z
Improve governance of your machine learning models with Amazon SageMaker,https://aws.amazon.com/blogs/machine-learning/improve-governance-of-your-machine-learning-models-with-amazon-sagemaker/,"As companies are increasingly adopting machine learning (ML) for their mainstream enterprise applications, more of their business decisions are influenced by ML models. As a result of this, having simplified access control and enhanced transparency across all your ML models makes it easier to validate that your models are performing well and take action when they are not. In this post, we explore how companies can improve visibility into their models with centralized dashboards and detailed documentation of their models using two new features: SageMaker Model Cards and the SageMaker Model Dashboard. Both these features are available at no additional charge to SageMaker customers. Model governance is a framework that gives systematic visibility into model development, validation, and usage.",2022-12-01T18:53:53Z
Define customized permissions in minutes with Amazon SageMaker Role Manager,https://aws.amazon.com/blogs/machine-learning/define-customized-permissions-in-minutes-with-amazon-sagemaker-role-manager/,"Administrators of machine learning (ML) workloads are focused on ensuring that users are operating in the most secure manner, striving towards a principal of least privilege design. They have a wide variety of personas to account for, each with their own unique sets of needs, and building the right sets of permissions policies to meet those needs can sometimes be an inhibitor to agility. In this post, we look at how to use Amazon SageMaker Role Manager to quickly build out a set of persona-based roles that can be further customized to your specific requirements in minutes, right on the Amazon SageMaker console. Role Manager offers predefined personas and ML activities combined with a wizard to streamline your permission generation process, allowing your ML practitioners to perform their responsibilities with the minimal necessary permissions. If you require additional customization, SageMaker Role Manager allows you to specify networking and encryption permissions for Amazon Virtual Private Cloud (Amazon VPC) resources and AWS Key Management Service (AWS KMS) encryption keys, and attach your custom policies.",2022-12-01T18:51:30Z
Build an agronomic data platform with Amazon SageMaker geospatial capabilities,https://aws.amazon.com/blogs/machine-learning/build-an-agronomic-data-platform-with-amazon-sagemaker-geospatial-capabilities/,"The world is at increasing risk of global food shortage as a consequence of geopolitical conflict, supply chain disruptions, and climate change. Simultaneously, there's an increase in overall demand from population growth and shifting diets that focus on nutrient- and protein-rich food. To meet the excess demand, farmers need to maximize crop yield and effectively manage operations at scale, using precision farming technology to stay ahead. Historically, farmers have relied on inherited knowledge, trial and error, and non-prescriptive agronomic advice to make decisions. Key decisions include what crops to plant, how much fertilizer to apply, how to control pests, and when to harvest.",2022-12-01T18:49:40Z
"Nintendo makes rare apology over 'Pokémon Scarlet,' 'Violet' quality",https://www.washingtonpost.com/video-games/2022/12/01/pokemon-scarlet-violet-patch/,"The slew of social clips did not appear to change Nintendo and developer Game Freak's patch schedule; ""Arceus"" received its first substantial patch at approximately the same time. But while previous game entries' official patch notes contain specific changes made within each update, ""Scarlet"" and ""Violet's"" patch notes simply state that ""other select bug fixes have been made,"" suggesting a higher-than-usual volume of updates.",2022-12-01T18:48:53Z
ACM: Digital Library: Communications of the ACM,https://dl.acm.org/doi/fullHtml/10.1145/3192335,"Forecasting rates of sea level change in polar ice shelves: Polar scientists, along with atmospheric and ocean scientists, face an urgent need to understand sea level rise around the globe. Ice-shelf environments represent extreme environments for sampling and sensing. Current efforts to collect sensed data are limited and use tethered robots with traditional sampling frequency and collection limitations. The ability to collect extensive data about conditions at or near the ice shelves will inform our understanding about changes in ocean circulation patterns, as well as feedbacks with wind circulation. New research on intelligent sensors would support selective data collection, onboard data analysis, and adaptive sensor steering.",2022-12-01T18:45:42Z
Operationalize your Amazon SageMaker Studio notebooks as scheduled notebook jobs,https://aws.amazon.com/blogs/machine-learning/operationalize-your-amazon-sagemaker-studio-notebooks-as-scheduled-notebook-jobs/,"Amazon SageMaker Studio provides a fully managed solution for data scientists to interactively build, train, and deploy machine learning (ML) models. In addition to the interactive ML experience, data workers also seek solutions to run notebooks as ephemeral jobs without the need to refactor code as Python modules or learn DevOps tools and best practices to automate their deployment infrastructure. Previously, when data scientists wanted to take the code they built interactively on notebooks and run them as batch jobs, they were faced with a steep learning curve using Amazon SageMaker Pipelines, AWS Lambda, Amazon EventBridge, or other solutions that are difficult to set up, use, and manage. With SageMaker notebook jobs, you can now run your notebooks as is or in a parameterized fashion with just a few simple clicks from the SageMaker Studio or SageMaker Studio Lab interface. You can run these notebooks on a schedule or immediately.",2022-12-01T18:45:37Z
29 Best Data Analytics Certification Online Courses & Tutorials,https://jadirectives.com/best-data-analytics-certification-online-courses/#28_Master_DAX_Fundamentals_Power_BI_Power_Pivot_SSAS_in_2022_Udemy,"Do you want to upgrade your skills with Best Data Analytics Certification Online to stand out in the industry? Here is a list of Best Data Analytics Courses Online, Training, Tutorials, and Classes to assist you to become a top Data Analyst. Now Big data, Data Science, Machine Learning, Deep Learning, Artificial Intelligence (AI), Analytics, Python, R, r-stats are the most trending and highly demanding subjects in every sector for almost every industry. Learn business analytics to get hands-on knowledge of big data analytics, data visualization, data management, and data mining as an analytics professional. The majority of business professionals are upgrading their skills with Best Data Analytics Training to stand out in their industry.",2022-12-01T18:45:36Z
'Tis the Season to Explore our Best Deep Dives,https://towardsdatascience.com/tis-the-season-to-explore-our-best-deep-dives-d5388478c103?gi=6f5bcebffead,"""Heuristics"" may sound like a fancy word, but as Holly Emblem explains, it's in fact a clear, streamlined approach to problem-solving. Holly's post provides a clear definition and practical data science use cases for you to consider. A comprehensive look at the latest in object detection. There are deep dives, and then there's Chris Hughes and Bernat Puig Camps' overview of the YOLOv7 model. Don't let its hefty  50-minute reading time scare you--it's engaging and easy to follow, and offers a smooth blend of theory and practice.",2022-12-01T18:45:33Z
Practical Machine Learning,https://www.coursera.org/learn/practical-machine-learning?irclickid=1jTSXby3MxyNWADW-MxoQWoVUkA04zwJRRIUTk0&irgwc=1,"One of the most common tasks performed by data scientists and data analysts are prediction and machine learning. This course will cover the basic components of building and applying prediction functions with an emphasis on practical applications. The course will provide basic grounding in concepts such as training and tests sets, overfitting, and error rates. The course will also introduce a range of model based and algorithmic machine learning methods including regression, classification trees, Naive Bayes, and random forests. The course will cover the complete process of building prediction functions including data collection, feature creation, algorithms, and evaluation.",2022-12-01T18:45:30Z
Best Life: New technology helps with stroke diagnosis,https://www.actionnews5.com/2022/11/30/best-life-machine-learning-diagnoses-strokes-quicker/,"Every three and a half minutes someone dies from one. Getting treated quickly is vital for survival and for a better recovery. Doctors are using artificial intelligence to diagnose stroke quicker than ever before. Every 40 seconds, someone in the U.S. has a stroke. Fifty percent of patients who have one are left disabled for life.",2022-12-01T18:45:26Z
PhD student in Computing Science with focus on responsible machine learning,https://umu.varbi.com/en/what:job/jobID:571445/,"The Department of Computer Science, characterized by world-leading research in several scientific fields and a multitude of educations ranked highly in international comparison, is looking for a Doctoral student in computing science with a focus on responsible AI with learning from multiple representations. The Department of Computing science has been growing rapidly in recent years where focus on an inclusive and bottom-up driven environment are key elements in our sustainable growth. The 60 Doctoral students within the department consists of a diverse group from different nationalities, background and fields. If you work as a Doctoral student with us you receive the benefits of support in career development, networking, administrative and technical support functions along with good employment conditions. Is this interesting for you?",2022-12-01T18:45:19Z
GitHub - ARM-software/ComputeLibrary: The Compute Library is a set of computer vision and machine learning functions optimised for both Arm CPUs and GPUs using SIMD technologies.,https://github.com/ARM-software/ComputeLibrary,"Important From release 22.05: 'master' branch has been replaced with'main' following our inclusive language update, more information here. Important From release 22.08: armv7a with Android build will no longer be tested or maintained. The Compute Library is a collection of low-level machine learning functions optimized for Arm  Cortex -A, Arm  Neoverse  and Arm  Mali  GPUs architectures. The library provides superior performance to other open source alternatives and immediate support for new Arm  technologies e.g. Note: The documentation includes the reference API, changelogs, build guide, contribution guide, errata, etc.",2022-12-01T18:45:17Z
AI and Data Literacy: A National Mandate - DataScienceCentral.com,https://www.datasciencecentral.com/ai-and-data-literacy-a-national-mandate/,"I recently participated in a regional workshop of government, education, business, and social leaders where we were trying to ascertain and assess 1) the certainty of national trends and 2) the impact of those trends on the region. We reviewed many trends, including the growth of green jobs, growth in the Hispanic community, the decline in water quality and availability, the increasingly older population, declining enrollment trends, remote medicine, Electric Vehicle (EV) infrastructure. I was particularly interested in the trend ""Growing Artificial Intelligence (AI) Industry."" ""The AI industry is expanding rapidly, and two metro areas have become important federal research and contracting centers for AI research. However, according to a 2021 Brooking study, ""these two metro areas exhibit below-average commercialization activities in terms of per capita AI companies, job postings, and job profiles,"" suggesting an opportunity to use this capability to help spark job growth.""",2022-12-01T18:45:15Z
Personalising women's healthcare with artificial intelligence - Med-Tech Innovation,https://www.med-technews.com/medtech-insights/digital-in-healthcare-insights/personalising-women%E2%80%99s-healthcare-with-artificial-intelligenc/,"Tim Simpson, general manager, Hologic UK & Ireland explores the potential of AI to improve access to targeted and personalised diagnosis and explores what is needed to truly personalise healthcare with AI. Innovation in technology is set to shape healthcare in the future and as we look to bounce back from COVID-19, we need to explore how we can harness the power of artificial intelligence (AI) to transform and personalise women's healthcare. The Government aims to put the UK at the forefront of the AI and data revolution in early diagnosis, innovation, prevention and treatment[i]. We need to take advantage of this focus on AI to understand how it can facilitate identifying women at high risk of health conditions such as cancer, to ensure speedy diagnosis and access to treatment. Issues in women's healthcare are not new, however the COVID-19 pandemic has accelerated the need for urgency in improving health outcomes for women, tackling health inequalities, and creating an improved patient pathway through personalised screening.",2022-12-01T18:45:12Z
"Today's Google Doodle celebrates Jerry Lawson, the 'father of the video game cartridge'",https://www.engadget.com/google-doodle-jerry-lawson-181543188.html?src=rss,"Google's interactive Doodle today celebrates the life and accomplishments of video game pioneer Gerald ""Jerry"" Lawson on what would have been his 82nd birthday. The Doodle lets you play five retro pixel-art platformers in your browser -- with two even letting you play as Lawson. The Doodles' creators want to inspire young people to follow in his footsteps, and it includes a built-in level editor and creator to nudge them on that path. Lawson was known as the ""father of the video game cartridge,"" which he developed as Director of Engineering and Marketing at Fairchild Semiconductor. In 1976, the company released the Fairchild Channel F home console, with Lawson serving as lead developer.",2022-12-01T18:15:43Z
Disney's age-altering AI can make young actors look 80 or old actors 20 in REAL TIME,https://www.dailymail.co.uk/sciencetech/article-11491325/Disneys-age-altering-AI-make-young-actors-look-80-old-actors-20-REAL-TIME.html?ns_mchannel=rss&ns_campaign=1490&ito=1490,"Disney researchers are out to transform Hollywood with a new artificial intelligence tool that could eliminate the need for special effects to alter the age of actors playing a character in a movie. Using the face re-aging network (FRAN), filmmakers can now make actors look as young as 20 or as old as 80 years old just by inputting the person's headshot into the system that then predicts parts of the face should be altered by age. It then adds effects like wrinkles or smoothed skin as a layer on the actor's face in the film or television show without requiring a skilled artist to alter frame-by-frame manually, which typically causes facial identity loss. Disney touts its AI tool as being the first solution of its kind that can automatically alter an actor's age on video despite expressions, lighting conditions and viewpoints. The system was trained on 2,000 synthetically generated images, allowing it to learn different facial expression in order to keep the altered age layer stable as the actor moves in the film.",2022-12-01T17:50:08Z
"AI could have 20% chance of sentience in 10 years, says philosopher David Chalmers",https://www.zdnet.com/article/ai-could-have-20-percent-chance-of-sentience-in-10-years-says-philosopher-david-chalmers/#ftag=RSSbaffb68,"""Maybe in ten years we'll have virtual perception, language action, unified agents with all these features, perhaps exceeding, say, the capacities of something like a fish,"" suggests NYU philosophy professor David Chalmers. While a fish-level intelligent program wouldn't necessarily be conscious, ""there would be a decent chance of it."" The likelihood that today's most sophisticated artificial intelligence programs are sentient, or conscious, is less than 10 percent, but in a decade from now, the leading AI programs might have a 20 percent or better chance of being conscious. Learn about the leading tech trends the world will lean into over the next 12 months and how they will affect your life and your job. That is, if they can achieve fish-level cognition.",2022-12-01T17:41:00Z
Musk says brain chip to begin human trials soon – and plans to get one himself,https://www.theguardian.com/technology/2022/dec/01/elon-musk-brain-chip-human-trials-nueralink,"Elon Musk said on Wednesday he expects a brain chip developed by his health tech company to begin human trials in the next six months. During a presentation by Musk's company Neuralink, Musk gave updates on the company's wireless brain chip. In addition to forecasting clinical trials, Musk said he plans to get one of the chips himself. ""We want to be extremely careful and certain that it will work well before putting a device into a human,"" said Musk, according to Reuters. Neuralink says it is developing brain-chip interfaces that could restore a person's vision, even in those who were born blind, and restore ""full body functionality"", including movement and verbal communication, for people with severed spinal cords, reported CNBC.",2022-12-01T17:30:59Z
The NFL hopes video games can get young people into sports again,https://www.washingtonpost.com/video-games/2022/12/01/fortnite-nfl-zone-football-metaverse/,"Past NFL partnerships with ""Fortnite"" have proved successful. In 2018, the game introduced licensed NFL in-game cosmetic skins; according to data revealed during the trial between ""Fortnite"" creator Epic Games and Apple, Epic sold 3.3 million NFL skins in the month they were released, making this collaboration the third most lucrative in intellectual property partnerships for Epic.",2022-12-01T17:25:36Z
GPT-3 Keeps Evolving even Before GPT-4 is Announced,https://futuresin.substack.com/p/gpt-3-keeps-evolving-even-before,"With the announcement of GPT-4 coming soon and building along with our anticipation really getting up there, what's so incredible about DeepMind or OpenAI is how they keep tweaking and improving their inventions. Not many publications have covered with Davinci-003 is all about so I thought I'd give it a shot. On Monday, OpenAI announced a new model in the GPT-3 family of AI-powered large language models, text-davinci-003, that reportedly improves on its predecessors by handling more complex instructions and producing longer-form content. Subscribe to Artificial Intelligence Survey     to keep reading this post and get 7 days of free access to the full post archives.",2022-12-01T17:00:41Z
What Is Intelligent Automation in the Logistics Industry? - Global Trade Magazine,https://www.globaltrademag.com/what-is-intelligent-automation-in-the-logistics-industry/?&hss_channel=tw-1309478559178780672,"Intelligent automation in the logistics industry could also result in more-efficient deliveries, especially since many major brands already use some components of IA to deliver goods faster. Walmart's Express Delivery service, available for more than 150,000 items, uses AI algorithms to accelerate delivery. People get their products within two hours. Humans must oversee route planning, but IA could send customers emails to tell them when to expect their orders.",2022-12-01T17:00:21Z
Lemken: Investment announced in agtech company Track32,https://whatsnewinfarming.co.uk/2022/12/lemken-investment-announced-in-agtech-company-track32/,"Modern image recognition is becoming more and more prevalent in agriculture and enables at least partially autonomous machine use in many fields. However, this requires powerful cameras or sensors combined with intelligent algorithms. With its IC-Weeder AI, Lemken has already launched a hoeing machine that reliably distinguishes between sugar beet plants and weeds, even under high weed pressure. The relevant software was developed by the Dutch AgTech specialist Track32, in which Lemken has now acquired a shareholding. Lemken is therefore seizing the opportunity to develop the technologies of the future in-house, in collaboration with a competent partner.",2022-12-01T17:00:19Z
Artificial Intelligence Risks: Patient Expectations,https://www.medpro.com/artificial-intelligence-risks-patientexpectations,"At the heart of many innovations in healthcare are patients and finding ways to improve the quality of their care and experience. This is perhaps no more true than in the case of artificial intelligence (AI), which offers vast potential for improving patient outcomes through advances in population health management, risk identification and stratification, diagnosis, and treatment. Yet even with this promise, questions arise about how patients will interact with and react to these new technologies as well as how these advances will change the provider–patient relationship. A look at other technologies reveals some insights and possible concerns. Electronic health records, for example, have been known to produce issues with communication.",2022-12-01T17:00:10Z
